"Raw88","Raw87","Raw86","Raw85","Raw84","Raw83","CycleSecs","distance","Sr88","Net87","Sr86","Rb85","Net84","Kr83","Sr8688","Sr8488","Sr8486","Rb85Sr88","MbFactor","Rb87","Sr87","Sr87Sr88","Net87Sr86","Sr87Sr86","totalSr","region","MA","MAp2SE","MAm2SE","Comment","TrimLeft","TrimRight","Sample_ID","User_initials"
1.905987,0.1528246,0.2142758,-0.004922266,0.01141708,-0.005018781,91.7,138,1.9,0.15811,0.21926,0.00014,0.01201,0.00013,0.11468,0.00628,0.05476,8e-05,-1.75752,6e-05,0.15805,0.08266,0.72109,0.70753,2.30134,"none",0.70765,0.70778,0.70751,"Comment",-1,-1,"Sample ID",""
1.88726,0.1516687,0.2127149,-0.004706591,0.011749,-0.005265382,91.9,140,1.9,0.15695,0.2177,0.00036,0.01234,-0.00012,0.11499,0.00652,0.05668,0.00019,-1.64006,0.00014,0.15681,0.08282,0.72095,0.70732,2.28014,"none",0.70766,0.7078,0.70752,"Comment",-1,-1,"Sample ID",""
1.825383,0.1464058,0.2050132,-0.005284325,0.01071591,-0.005194533,92.1,142,1.8,0.15169,0.21,-0.00022,0.01131,-5e-05,0.11466,0.00617,0.05384,-0.00012,-1.76152,-9e-05,0.15178,0.08287,0.72233,0.70738,2.2045,"none",0.70765,0.70778,0.70751,"Comment",-1,-1,"Sample ID",""
1.8143,0.1456924,0.2044321,-0.004796538,0.01106884,-0.005151252,92.3,144,1.8,0.15098,0.20942,0.00027,0.01166,-1e-05,0.11504,0.0064,0.05567,0.00015,-1.61791,0.00011,0.15087,0.08288,0.72093,0.70771,2.19228,"none",0.70767,0.70781,0.70753,"Comment",-1,-1,"Sample ID",""
1.922887,0.154996,0.2169335,-0.004907934,0.01177031,-0.00515449,92.5,146,1.9,0.16028,0.22192,0.00016,0.01236,-1e-05,0.11505,0.00641,0.0557,8e-05,-1.61612,6e-05,0.16022,0.08306,0.72224,0.70791,2.32342,"none",0.70771,0.70785,0.70757,"Comment",-1,-1,"Sample ID",""
2.008932,0.1620594,0.2268483,-0.004774158,0.01228269,-0.005333639,92.7,148,2,0.16734,0.23183,0.00029,0.01287,-0.00019,0.11506,0.00639,0.05553,0.00015,-1.61322,0.00012,0.16723,0.08299,0.72182,0.70783,2.4269,"none",0.70775,0.70789,0.70761,"Comment",-1,-1,"Sample ID",""
1.9313,0.1552731,0.2174325,-0.005077688,0.01181986,-0.005095204,92.9,150,1.9,0.16056,0.22242,-1e-05,0.01241,5e-05,0.11481,0.00641,0.0558,-1e-05,-1.7078,0,0.16056,0.08288,0.72187,0.70793,2.33272,"none",0.70779,0.7079,0.70769,"Comment",-1,-1,"Sample ID",""
1.859052,0.1492717,0.209002,-0.004979796,0.01106411,-0.005328055,93.1,152,1.9,0.15455,0.21399,9e-05,0.01165,-0.00018,0.11473,0.00625,0.05446,5e-05,-1.73545,3e-05,0.15452,0.08285,0.72226,0.70774,2.24525,"none",0.70783,0.70788,0.70777,"Comment",-1,-1,"Sample ID",""
1.97458,0.1591459,0.2231189,-0.004893202,0.01216228,-0.005105669,93.3,154,2,0.16443,0.2281,0.00017,0.01275,4e-05,0.11517,0.00644,0.05591,9e-05,-1.57064,7e-05,0.16436,0.08298,0.72085,0.70786,2.38583,"none",0.7078,0.70789,0.70771,"Comment",-1,-1,"Sample ID",""
1.930531,0.1551772,0.2170441,-0.004828221,0.01176111,-0.005180194,93.7,158,1.9,0.16046,0.22203,0.00024,0.01235,-4e-05,0.11465,0.00638,0.05563,0.00012,-1.7666,1e-04,0.16036,0.08281,0.7227,0.70788,2.33131,"none",0.70773,0.70788,0.70759,"Comment",-1,-1,"Sample ID",""
1.830413,0.1469976,0.2054721,-0.004951088,0.01076559,-0.005010905,93.9,160,1.8,0.15228,0.21046,0.00012,0.01136,0.00013,0.1146,0.00618,0.05396,6e-05,-1.7859,5e-05,0.15223,0.0829,0.72357,0.70794,2.21049,"none",0.70767,0.70785,0.7075,"Comment",-1,-1,"Sample ID",""
